# Event Name	Frame Name	Core/Non-Core Frame Element	Frame Element Name	Frame/Frame Element Definition	Is Argument Role?	Merged Argument Role (if previous column is 3)	Is Entity?
		Core	Employee	The Employee is obligated to perform a Task in order to receive Compensation.		1		1
		Non-Core	Compensation	The Compensation is the payment that the Employee receives for performing a Task.		1		1
		Non-Core	Duration	This FE identifies the amount of Time for which the Employee continues being employed.		0		
		Core	Employer	The Employer gives Compensation to an Employee.		1		1
		Non-Core	Type	This FE identifies the Type of the profession.		1		0
		Non-Core	Circumstances	Circumstances describe the state of the world (at a particular time and place) which is specifically independent of the event itself and any of its participants.		0		
		Non-Core	Manner	This FE identifies the Manner in which an Employee works for an Employer.		0		
		Core	Place_of_employment	This FE identifies the Place_of_employment of the Employee.		1		1
		Non-Core	Contract_basis	The Contract_basis describes the conditions of employment with respect to permanency, hours per time period, or payment basis.		1		0
		Core	Field	This FE identifies the Field in which one works.		1		1
		Core	Task	The Employee is obligated to perform the Task to recieve Compensation from the Employer .  My dad works building houses.		1		0
		Non-Core	Particular_iteration	Expressions marked with this extra-thematic FE modify a non-iterative use of the target, and indicate that it is conceived as embedded within an iterated series of similar events or states.		0		
		Non-Core	Place	The location where the Employee works.		1		1
		Core	Position	The label given to a particular type of employment.		1		1
Rite	Rite			This frame concerns rituals performed in line with religious beliefs or tradition.	I-Hung Round 1 Ann			
		Core	Type	The type of ritual or ceremony being performed.		1		0
		Core	Leader	This is the religious or cultural leader who performs and/or leads the rite.		3	Member	
		Core	Organization	Organization identifies the institution in which the rite is prescribed.		1		1
		Non-Core	Place	Where the rite takes place.		1		1
		Non-Core	Manner	Manner of performing the rite		0		
		Core	Object	This FE indicates an object on which a rite is performed.		1		1
		Core	Instrument	This FE identifies the Instrument used to perform a particular rite.		1		1
		Non-Core	Time	When the rite is performed		1		1
		Core	Member	The FE Member describes the member of the religious or cultural group who participates in/undergoes the rite.		1		1
		Core	New_status	Rites may confer a New_status on a participant (e.g. rank, membership).		0		
		Core	Desired_state_of_affairs	This FE identifies the state which the rite is hoped or intended to bring about.		3	Type	
		Core	Guardian	The Guardian is the member of the Organization who instigates the rite for someone of which they are a guardian.		3	Member	
		Non-Core	Means	The action that is taken to perform the ritual.		1		0
Publishing	Publishing			A Publisher makes a Work of an Author (or authors) available to some public Audience for general enjoyment, examination, and reference. The Medium of a Work can vary; examples include books, TV programs, movies, and radio shows. Publication normally involves a number of other events, such as editing and advertising of the Work, and mass production and sales of a represenation of the Work; thus in the most elaborated version of publication, there are a number of other potential roles, such as editor, publicist/advertizer, distributor, printer, etc., but none of these show up as separate, syntactically distinguished roles for the LUs in this frame.	I-Hung Round 1 Ann			
		Non-Core	Audience	The subset of the population that the Work is targeted towards or released to.		1		1
		Non-Core	Place	The location where the Publisher releases the work.		1		1
		Non-Core	Means	The action taken by the Author or Publisher that makes the Work publicly available.		0		
		Core	Author	The person or entity that is responsible for the detailed construction of the content of the Work.  It is normally expressed in place of the Publisher FE, but the Publisher may cooccur with Author, appearing as an adjunct.		1		1
		Core	Publisher	The entity that acts on behalf of the Author to release the Work to the public.		1		1
		Non-Core	Medium	The format utilized by the Author to create the Work.		1		0
		Core	Work	The creation of the Author that is made public by the Publisher.		1		1
		Non-Core	Manner	Any description of the action that clarifies, in a holistic way, the details of how the publication event unfolded, including comparisons to other events ('the same way') and states of performers of the action that influence the act itself ('peevishly').		0		
		Non-Core	Purpose	The situation that the Author or Publisher hopes to bring about by publishing.		0		
		Non-Core	Time	The date when the Work is available or is expected to be available.		1		1
Adducing	Adducing			A Speaker mentions a Specified_entity filling a Role, thereby providing information which supports a point of the Speaker.	I-Hung Round 1 Ann			
		Non-Core	Circumstances	The circumstances under which the adducing takes place.		0		
		Core	Speaker	The Speaker is the person who specifies the Role to be filled by the Specified_entity.		1		1
		Non-Core	Depictive	The state of the Speaker during the statement.		0		
		Non-Core	Time	The time when the statement is made.		1		1
		Core	Specified_entity	The entity that the Speaker identifies as filling a particular Role.		1		1
		Non-Core	Purpose	An action that the Speaker intends to accomplish by performing the action indicated by adducing the Specified_entity.		0		
		Non-Core	Frequency	The number of times an event is occuring (within a period of time).		0		
		Core	Role	A slot in a particular or generic event or relation whose filler the Speaker identifies.		1		1
		Non-Core	Place	The FE specifies the place where the statement takes place.		1		1
		Non-Core	Containing_event	The event of which the adducing is a part.		0		
		Core	Medium	Medium is the physical entity or channel used by the Speaker to transmit the statement.		1		0
		Non-Core	Means	An act whereby the Speaker makes a statement.		0		
		Non-Core	Explanation	The reason for which the Speaker (or Medium) comes to said conclusions about the Specified_entity.		0		
		Non-Core	Event_description	In general, this FE is used for phrases that describe the clause of the target as a whole.		0		
		Non-Core	Addressee	The Addressee is the person to whom the Speaker identifies the filler of a Role.		1		1
		Non-Core	Manner	Any description of the event (or state) which is not covered by more specific FEs,  including secondary effects (quietly, loudly), and general descriptions comparing events (the same way). In agentive frames, it may indicate salient characteristics of an Agent that also affect the action (presumptuously, coldly, deliberately, eagerly, carefully).		0		
Exchange	Exchange			Two parties, the Exchangers, each give and receive from the other Themes. The parties are also construable separately as Exchanger_1 and Exchanger_2,  in which case the Themes may be construed separately, too, as Theme_1 and Theme_2.	I-Hung Round 1 Ann			
		Non-Core	Place	This FE identifies the place where the exchange occurs.		1		1
		Non-Core	Purpose	This FE identifies the purpose for which Exchanger_1 or the Exchangers make the trade.		0		
		Non-Core	Means	This FE identifies the Means by which Exchanger_1 or the Exchangers effect the trade.		0		
